username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
SkreetGil;2016-10-05 18:02;0;0;She's the worst! @KamalaHarris is my vote! https:// twitter.com/rollcall/statu s/783698340626268161 …;;@KamalaHarris;;7.83699E+17;https://twitter.com/SkreetGil/status/783698980358107136;
sfchronicle;2016-10-05 17:58;4;3;U.S. Senate candidates @KamalaHarris @Loretta2016 in search of visibility. via @jfwildermuth http://www. sfchronicle.com/politics/artic le/U-S-Senate-candidates-in-search-of-visibility-9697045.php?t=b9431934f7&cmpid=twitter-premium … pic.twitter.com/ZCepPuhuCh;;@KamalaHarris @Loretta2016 @jfwildermuth;;7.83698E+17;https://twitter.com/sfchronicle/status/783697758515376129;
jcplayford;2016-10-05 17:47;0;0;@KamalaHarris with their guns, you have left Californian defenseless, and they will even the score over that abuse. Watch them fight back;;@KamalaHarris;;7.83695E+17;https://twitter.com/jcplayford/status/783695150920847360;
FollowLANews;2016-10-05 17:45;0;1;Democrats Who Want Boxer’s Senate Seat To Face… http:// bit.ly/2dEMEbd #Local #News #Politics #BarbaraBoxer #KamalaHarris #LosAngeles #News;;;#Local #News #Politics #BarbaraBoxer #KamalaHarris #LosAngeles #News;7.83695E+17;https://twitter.com/FollowLANews/status/783694564406140928;
NotNormalIndstr;2016-10-05 17:45;0;0;Wed night, time TBD (overlaps baseball playoff) #CASenateDebate @KamalaHarris @LorettaSanchez via @CBSLA https:// twitter.com/cbsla/status/7 83686274519629824 …;;@KamalaHarris @LorettaSanchez @CBSLA;#CASenateDebate;7.83695E+17;https://twitter.com/NotNormalIndstr/status/783694546299293696;
jcplayford;2016-10-05 17:44;0;0;@KamalaHarris @mike_pence your CCW abuse will be blocked in the Supreme court, you are a CONSTITUTION thief, and the games you play;;@KamalaHarris @mike_pence;;7.83694E+17;https://twitter.com/jcplayford/status/783694330733092864;
PoliticAlBor;2016-10-05 17:29;0;0;@timkaine shows Dem hypocrisy when saying his beliefs will not drive his politics. Why then did @KamalaHarris refuse to defend Prop 8?;;@timkaine @KamalaHarris;;7.83691E+17;https://twitter.com/PoliticAlBor/status/783690671026688000;
CleggSean;2016-10-05 17:05;0;1;Another blow for @Loretta2016 : United Farm Workers endorses @KamalaHarris http://www. latimes.com/politics/essen tial/la-pol-sac-essential-politics-updates-united-farmworkers-back-kamala-harris-1475631020-htmlstory.html …;;@Loretta2016 @KamalaHarris;;7.83685E+17;https://twitter.com/CleggSean/status/783684525150785536;
PBI;2016-10-05 16:53;7;10;Excited for tonight's #CALSenDebate16 with @KamalaHarris & @Loretta2016 ! Live on @ABC7 7 -8 pm, & live streamed @CalStateLA pic.twitter.com/hykLiPDYQ8;;@KamalaHarris @Loretta2016 @ABC7 @CalStateLA;#CALSenDebate16;7.83682E+17;https://twitter.com/PBI/status/783681527896944640;
scottshafer;2016-10-05 16:51;0;1;. @KamalaHarris v. @Loretta2016 Sanchez: Who has the right stuff? https:// ww2.kqed.org/news/2016/10/0 5/showhorses-vs-workhorses-what-makes-an-effective-u-s-senator/ …;;@KamalaHarris @Loretta2016;;7.83681E+17;https://twitter.com/scottshafer/status/783680961347149824;
cmarinucci;2016-10-05 16:47;2;0;"In @POLITICO CA Playbook:AG @KamalaHarris gets endorsement of United Farm Workers, which admits difficult"" decision http:// politi.co/2dKaXWT""";;@POLITICO @KamalaHarris;;7.8368E+17;https://twitter.com/cmarinucci/status/783680090873864192;
jlnclimbs;2016-10-05 16:22;0;0;. @KamalaHarris & @LorettaSanchez to #debate on @ABC7 http:// abc7.com/1502606/ via #california #vote2016 @democracynow pic.twitter.com/e2YTjPBAXG;;@KamalaHarris @LorettaSanchez @ABC7 @democracynow;#debate #california #vote2016;7.83674E+17;https://twitter.com/jlnclimbs/status/783673743402934272;
socalifornian;2016-10-05 15:44;0;0;#SoCal Don't miss tonight's debate between @KamalaHarris and #LorettaSanchez on @ABC7 to replace Senator Barbara Boxer.;;@KamalaHarris @ABC7;#SoCal #LorettaSanchez;7.83664E+17;https://twitter.com/socalifornian/status/783664107371188224;
Watkins4Poet;2016-10-05 15:43;0;0;@KamalaHarris @realDonaldTrump @mike_pence and get the CIA out of covert ops. Declassify all American documents. Admit and apologize 4 JFK.;;@KamalaHarris @realDonaldTrump @mike_pence;;7.83664E+17;https://twitter.com/Watkins4Poet/status/783663877267464192;
CFavuzzi;2016-10-05 15:35;0;0;#LorettaSanchez and #KamalaHarris will debate tonight in #LosAngeles in the race for California's senate seat. #KSBY http://www. ksby.com/story/33320212 /democrats-who-want-boxers-senate-seat-face-only-tv-matchup …;;;#LorettaSanchez #KamalaHarris #LosAngeles #KSBY;7.83662E+17;https://twitter.com/CFavuzzi/status/783661915235028992;
ccadelago;2016-10-05 15:02;0;0;@DoloresHuerta @UFWupdates @KamalaHarris @Loretta2016 Also, Harris attended convention this spring, but Sanchez pulled out for family matter;;@DoloresHuerta @UFWupdates @KamalaHarris @Loretta2016;;7.83654E+17;https://twitter.com/ccadelago/status/783653628326273024;
nelinel526;2016-10-05 15:01;2;1;@Louis_the_Faz @TarotDarrow @toriyoung22 @KamalaHarris @mike_pence It fits,especially with the Bannon/Breitbart infusion.;;@Louis_the_Faz @TarotDarrow @toriyoung22 @KamalaHarris @mike_pence;;7.83653E+17;https://twitter.com/nelinel526/status/783653454426345472;
ccadelago;2016-10-05 15:01;4;0;After winning support of @DoloresHuerta last year, @UFWupdates endorses @KamalaHarris over @Loretta2016 . Organization interviewed both.;;@DoloresHuerta @UFWupdates @KamalaHarris @Loretta2016;;7.83653E+17;https://twitter.com/ccadelago/status/783653395060043778;
The_MFN;2016-10-05 14:52;0;0;@CCAEJ Executive Director @PennyNewman12 takes State Attorney General @KamalaHarris to the Mira Loma Village http:// buff.ly/2cSV5eC pic.twitter.com/3ZOrYOBa08;;@CCAEJ @PennyNewman12 @KamalaHarris;;7.83651E+17;https://twitter.com/The_MFN/status/783651059839406080;
MrsW101495;2016-10-05 14:50;0;0;Correction: It was blocked by an activist judge @KamalaHarris @mike_pence;;@KamalaHarris @mike_pence;;7.83651E+17;https://twitter.com/MrsW101495/status/783650647224745985;
CGordon45;2016-10-05 14:48;0;0;@JerryBrownGov @KamalaHarris @HerbJWesson Pitbulls maul two girls before they are shot dead by officer #BanPitBulls http:// dailym.ai/2dsAbGA;;@JerryBrownGov @KamalaHarris @HerbJWesson;#BanPitBulls;7.8365E+17;https://twitter.com/CGordon45/status/783650144923156480;
gs777gs777;2016-10-05 14:37;0;0;"@KamalaHarris Giving a voice to the voiceless"" ? How about you start protecting the UNBORN that Hillary Clinton & Tim Kaine want to KILL ?""";;@KamalaHarris;;7.83647E+17;https://twitter.com/gs777gs777/status/783647369590177792;
GiGiCaponePR;2016-10-05 13:47;0;0;Vote #kamalaharris #california ! http:// dlvr.it/MPBrnc pic.twitter.com/EYvMnlAYXv;;;#kamalaharris #california;7.83635E+17;https://twitter.com/GiGiCaponePR/status/783634767010942976;
gigicapone_com;2016-10-05 13:45;0;0;NEW POST: Vote #kamalaharris #california ! http:// dlvr.it/MPBpph #GCPR pic.twitter.com/LAAxz8xUbM;;;#kamalaharris #california #GCPR;7.83634E+17;https://twitter.com/gigicapone_com/status/783634124015755264;
_AmericansFirst;2016-10-05 12:19;0;0;@Debi129 @KamalaHarris @realDonaldTrump @mike_pence Looks like we have another member for the basket then. The women you're voting for. pic.twitter.com/b9XDh7zpRm;;@Debi129 @KamalaHarris @realDonaldTrump @mike_pence;;7.83612E+17;https://twitter.com/_AmericansFirst/status/783612479440027648;
nelinel526;2016-10-05 10:52;0;1;@TarotDarrow @toriyoung22 @KamalaHarris @mike_pence I believe that might have been a law that involved conversion. Heil!;;@TarotDarrow @toriyoung22 @KamalaHarris @mike_pence;;7.83591E+17;https://twitter.com/nelinel526/status/783590717344055297;
reggie09795;2016-10-05 08:13;0;0;Tomorrow night while I'm going watch US California Senate Debate between @KamalaHarris vs. @LorettaSanchez @CalStateLA on @ABC7 at 7 P.M.;;@KamalaHarris @LorettaSanchez @CalStateLA @ABC7;;7.83551E+17;https://twitter.com/reggie09795/status/783550712252858369;
MOVETHECROWD;2016-10-05 07:44;0;0;@KamalaHarris How many of these 'Assault Weapons' have been used in a crime? Here are the facts: #WakeUp #2A pic.twitter.com/LpHWp9dOCO;;@KamalaHarris;#WakeUp #2A;7.83543E+17;https://twitter.com/MOVETHECROWD/status/783543396996620288;
politicizethis;2016-10-05 06:41;0;0;@KamalaHarris Says someone who has lived off the public dole her entire career. Nice try.;;@KamalaHarris;;7.83527E+17;https://twitter.com/politicizethis/status/783527426051731460;
politicizethis;2016-10-05 06:36;0;1;@KamalaHarris @timkaine @realDonaldTrump You don't create a business empire w/out hiring people.;;@KamalaHarris @timkaine @realDonaldTrump;;7.83526E+17;https://twitter.com/politicizethis/status/783526253034962944;
GreatWordsmith;2016-10-05 06:19;0;1;@KamalaHarris @PolitikMasFina @mike_pence Elaine Quijano seemed clueless about Pence's record, more interested in discussing Korea & Syria.;;@KamalaHarris @PolitikMasFina @mike_pence;;7.83522E+17;https://twitter.com/GreatWordsmith/status/783522033061724160;
KoolMoAMR;2016-10-05 06:17;0;1;@SouthernRock3 @resterkat57 @PredsFan22 @KamalaHarris @mike_pence I thank my lucky stars I never had to face that. That is courageous.;;@SouthernRock3 @resterkat57 @PredsFan22 @KamalaHarris @mike_pence;;7.83521E+17;https://twitter.com/KoolMoAMR/status/783521378557362176;
KoolMoAMR;2016-10-05 06:15;0;1;@SouthernRock3 @resterkat57 @PredsFan22 @KamalaHarris @mike_pence tough question I honestly cannot answer.;;@SouthernRock3 @resterkat57 @PredsFan22 @KamalaHarris @mike_pence;;7.83521E+17;https://twitter.com/KoolMoAMR/status/783521057596641280;
KoolMoAMR;2016-10-05 06:15;0;1;@SouthernRock3 @resterkat57 @PredsFan22 @KamalaHarris @mike_pence btw I'm pro-life but realist.Roe v Wade will never go away-back alley bad.;;@SouthernRock3 @resterkat57 @PredsFan22 @KamalaHarris @mike_pence;;7.83521E+17;https://twitter.com/KoolMoAMR/status/783520855758368768;
Copperllama;2016-10-05 05:47;0;0;@retiredfirstsgt @yayaliens @KamalaHarris abortion is legalized murder. It is a woman's choice to murder their unborn child.;;@retiredfirstsgt @yayaliens @KamalaHarris;;7.83514E+17;https://twitter.com/Copperllama/status/783513966685413378;
CIndyStarbuck;2016-10-05 05:43;2;0;@KamalaHarris @mike_pence pic.twitter.com/v2OmMw1M6z;;@KamalaHarris @mike_pence;;7.83513E+17;https://twitter.com/CIndyStarbuck/status/783513012460105728;
CIndyStarbuck;2016-10-05 05:43;2;0;@KamalaHarris @mike_pence pic.twitter.com/eCpNSvdoSQ;;@KamalaHarris @mike_pence;;7.83513E+17;https://twitter.com/CIndyStarbuck/status/783512950711517184;
NikoTheFarmer;2016-10-05 05:31;0;1;@MattPresnell @KamalaHarris Yes, it's really a shame when people fail at the responsibility of parenting. If only they could stop whoring.;;@MattPresnell @KamalaHarris;;7.8351E+17;https://twitter.com/NikoTheFarmer/status/783509893819011072;
CurtessaJacques;2016-10-05 05:25;0;0;@KamalaHarris @hollyrpeete @mike_pence Just got struck down by the court for blocking Syrian refugees from coming into the state.;;@KamalaHarris @hollyrpeete @mike_pence;;7.83508E+17;https://twitter.com/CurtessaJacques/status/783508426752200704;
LTDiep;2016-10-05 05:23;0;3;The #VPDebate was meh. I'm looking forward to the debate between @KamalaHarris & @LorettaSanchez tomorrow 10/5 @7p. Will be aired on @KQED .;;@KamalaHarris @LorettaSanchez @7p @KQED;#VPDebate;7.83508E+17;https://twitter.com/LTDiep/status/783507813406380032;
yayaliens;2016-10-05 05:19;0;1;@retiredfirstsgt @KamalaHarris @mike_pence it takes men and women equally to conceive. The baby is still an independent life form in womb;;@retiredfirstsgt @KamalaHarris @mike_pence;;7.83507E+17;https://twitter.com/yayaliens/status/783506787723055105;
leslymill;2016-10-05 05:17;0;0;@KamalaHarris @mike_pence shame for the judge good try on Pence....Nobody likes to see people make bad deadly irreversible choices.;;@KamalaHarris @mike_pence;;7.83506E+17;https://twitter.com/leslymill/status/783506340555751428;
retiredfirstsgt;2016-10-05 05:16;0;0;@wadewire @KamalaHarris Too bad his faith is corrupt and lacks any empathy for poor people. Cutting food stamps is unChristian& despicable.;;@wadewire @KamalaHarris;;7.83506E+17;https://twitter.com/retiredfirstsgt/status/783506060359467009;
retiredfirstsgt;2016-10-05 05:13;0;0;@ron_murx @KamalaHarris @mike_pence Who did that? Oh yeah every police dept. Arresting BLM protesters marching to end police killings of AA;;@ron_murx @KamalaHarris @mike_pence;;7.83505E+17;https://twitter.com/retiredfirstsgt/status/783505433877180416;
jdgrn01;2016-10-05 05:13;0;0;@KamalaHarris @mike_pence Blocked for NonCitizens.. that's strange don't you think?;;@KamalaHarris @mike_pence;;7.83505E+17;https://twitter.com/jdgrn01/status/783505269426905088;
electaleader16;2016-10-05 05:12;0;0;@KamalaHarris @mike_pence You are loser from a failing state. Obamas amnesty was blocked so was 7 other Obozo things... Stay in CA;;@KamalaHarris @mike_pence;;7.83505E+17;https://twitter.com/electaleader16/status/783505192754880512;
tideatthehelm;2016-10-05 05:04;0;1;"@KamalaHarris @Jaginflight @mike_pence he dodged so many bullets. Gays should not adopt"", ""Gays need conversion therapy"", women who have""";;@KamalaHarris @Jaginflight @mike_pence;;7.83503E+17;https://twitter.com/tideatthehelm/status/783503060182204416;
sfchronicle;2016-10-05 05:01;2;2;U.S. Senate candidates @KamalaHarris @Loretta2016 in search of visibility. via @jfwildermuth http://www. sfchronicle.com/politics/artic le/U-S-Senate-candidates-in-search-of-visibility-9697045.php?t=b9431934f7&cmpid=twitter-premium … pic.twitter.com/HaxyaFo3OL;;@KamalaHarris @Loretta2016 @jfwildermuth;;7.83502E+17;https://twitter.com/sfchronicle/status/783502220717326336;
MaryGioiaGrace;2016-10-05 04:59;0;0;@KamalaHarris you mean pro life? As in, protecting the rights of unborn children? Abortion is anti-choice for the innocents;;@KamalaHarris;;7.83502E+17;https://twitter.com/MaryGioiaGrace/status/783501947890339844;
resterkat57;2016-10-05 04:56;0;1;@retiredfirstsgt @PredsFan22 @KamalaHarris @mike_pence @timkaine Well bless UR HEART!..says the whose Mother gave HIM LIFE!;;@retiredfirstsgt @PredsFan22 @KamalaHarris @mike_pence @timkaine;;7.83501E+17;https://twitter.com/resterkat57/status/783501023881011200;
ModProps;2016-10-05 04:56;0;0;From @KamalaHarris : As governor, mike_pence signed one of the most extreme anti-choice laws in… https://www. instagram.com/p/BLKk23Fh3vl/;;@KamalaHarris;;7.83501E+17;https://twitter.com/ModProps/status/783500980507639808;
resterkat57;2016-10-05 04:55;0;2;@SouthernRock3 @_ChrisCorcoran @PredsFan22 @KamalaHarris @mike_pence now you sound like Hillary dismissing the 4 killed in Benghazi!;;@SouthernRock3 @_ChrisCorcoran @PredsFan22 @KamalaHarris @mike_pence;;7.83501E+17;https://twitter.com/resterkat57/status/783500746767478784;
deters_rosalena;2016-10-05 04:51;0;0;@KamalaHarris @realDonaldTrump @mike_pence so true. I 'm voting to save all children in this country from maniac trump. So frightening;;@KamalaHarris @realDonaldTrump @mike_pence;;7.835E+17;https://twitter.com/deters_rosalena/status/783499779842027521;
DRROYAMD;2016-10-05 04:48;0;3;@KamalaHarris @realDonaldTrump @mike_pence I didn't vote for you, nor do I respect anyone that endorses a criminal;;@KamalaHarris @realDonaldTrump @mike_pence;;7.83499E+17;https://twitter.com/DRROYAMD/status/783499160796274688;
can_texplain;2016-10-05 04:47;0;2;@KamalaHarris @realDonaldTrump @mike_pence I'm voting for them and against you;;@KamalaHarris @realDonaldTrump @mike_pence;;7.83499E+17;https://twitter.com/can_texplain/status/783498910232784896;
KayBear54;2016-10-05 04:45;0;1;@Jimjone666 @I_Am_Here_Still @KamalaHarris @mike_pence Republicans are just pervs who want to police women's vaginas.;;@Jimjone666 @I_Am_Here_Still @KamalaHarris @mike_pence;;7.83498E+17;https://twitter.com/KayBear54/status/783498439304687616;
MMkasinak;2016-10-05 04:45;3;7;@KamalaHarris You are wrong! Corrupt Hillary needs TO BE KEPT OUT! Kamala, many are leaving Cali. Because of people like YOU!;;@KamalaHarris;;7.83498E+17;https://twitter.com/MMkasinak/status/783498345939558400;
hamslyce;2016-10-05 04:45;0;0;"@KamalaHarris @mike_pence Because killing unborn babies, some fully developed, is called women's health care""???""";;@KamalaHarris @mike_pence;;7.83498E+17;https://twitter.com/hamslyce/status/783498198341947392;
_AmericansFirst;2016-10-05 04:44;0;2;@SouthernRock3 @PredsFan22 @KamalaHarris @mike_pence @timkaine You don't even begin to make sense. Should of known better.;;@SouthernRock3 @PredsFan22 @KamalaHarris @mike_pence @timkaine;;7.83498E+17;https://twitter.com/_AmericansFirst/status/783498127793917952;
chandler9595;2016-10-05 04:44;0;0;@KamalaHarris @realDonaldTrump @mike_pence oh please sweetie just moved out of you're expensive, violent and drug ridden state. #MAGA;;@KamalaHarris @realDonaldTrump @mike_pence;#MAGA;7.83498E+17;https://twitter.com/chandler9595/status/783498044692172801;
_AmericansFirst;2016-10-05 04:43;0;4;@KamalaHarris @realDonaldTrump @mike_pence I'm voting to keep people like you out.;;@KamalaHarris @realDonaldTrump @mike_pence;;7.83498E+17;https://twitter.com/_AmericansFirst/status/783497914089869313;
_AmericansFirst;2016-10-05 04:43;0;2;@Jimjone666 @KamalaHarris @I_Am_Here_Still @mike_pence Horrible straw man argument. Try harder.;;@Jimjone666 @KamalaHarris @I_Am_Here_Still @mike_pence;;7.83498E+17;https://twitter.com/_AmericansFirst/status/783497708640333824;
HigherHeightPAC;2016-10-05 04:42;0;0;. @KamalaHarris Leads! #BlackWomenLead Progressive national security group backs Kamala Harris in Senate race http://www. latimes.com/politics/essen tial/la-pol-sac-essential-politics-updates-progressive-national-security-group-1475541208-htmlstory.html …;;@KamalaHarris;#BlackWomenLead;7.83497E+17;https://twitter.com/HigherHeightPAC/status/783497456428412928;
wadewire;2016-10-05 04:41;0;11;@KamalaHarris a guy that stands by his faith that murder is murder. Weird.;;@KamalaHarris;;7.83497E+17;https://twitter.com/wadewire/status/783497430897532928;
i_wish_upon_you;2016-10-05 04:41;4;3;"@KamalaHarris @I_Am_Here_Still @mike_pence Repubs love fetuses but hate welfare moms/kids.How quickly its a baby"" turns into ""its my money""""";;@KamalaHarris @I_Am_Here_Still @mike_pence;;7.83497E+17;https://twitter.com/i_wish_upon_you/status/783497400711163904;
ron_murx;2016-10-05 04:40;2;8;@KamalaHarris @realDonaldTrump @mike_pence Register to vote to keep u out of the Senate;;@KamalaHarris @realDonaldTrump @mike_pence;;7.83497E+17;https://twitter.com/ron_murx/status/783497112533147648;
DRROYAMD;2016-10-05 04:39;0;0;@KamalaHarris @mike_pence I used to be pro choice until I performed my first abortion. Go see one in person then let me see how you feel;;@KamalaHarris @mike_pence;;7.83497E+17;https://twitter.com/DRROYAMD/status/783496840050204672;
KamalaHarris;2016-10-05 04:39;171;331;We must keep @realDonaldTrump and @mike_pence out of the White House. Register to vote here: https:// vote.usa.gov / #VPDebate;;@realDonaldTrump @mike_pence;#VPDebate;7.83497E+17;https://twitter.com/KamalaHarris/status/783496812367720449;
ron_murx;2016-10-05 04:38;0;1;@KamalaHarris @mike_pence You arrested people solely for exercising their 1st Amendment rights. How is that not extreme?;;@KamalaHarris @mike_pence;;7.83497E+17;https://twitter.com/ron_murx/status/783496588224188418;
yayaliens;2016-10-05 04:38;0;6;@KamalaHarris @mike_pence use a condom, or use a organized adoption foundation as Pence suggested from Indiana;;@KamalaHarris @mike_pence;;7.83496E+17;https://twitter.com/yayaliens/status/783496446268043265;
timisntnice2u;2016-10-05 04:37;0;2;@KamalaHarris @mike_pence how about making a choice to not let someone cum inside you?;;@KamalaHarris @mike_pence;;7.83496E+17;https://twitter.com/timisntnice2u/status/783496358799872000;
Walter_Dragone;2016-10-05 04:37;0;0;MariaTCardona: RT KamalaHarris : As governor, mike_pence signed one of the most extreme anti-choice laws in the country. It was blocked by a…;;;;7.83496E+17;https://twitter.com/Walter_Dragone/status/783496274469322752;
chalmersgilbert;2016-10-05 04:37;0;0;Keep the government out of a womans uterus @KamalaHarris : As governor, @mike_pence signed one of the most extreme anti-choice laws in (1/2);;@KamalaHarris @mike_pence;;7.83496E+17;https://twitter.com/chalmersgilbert/status/783496208010448897;
JMHaircut;2016-10-05 04:36;0;2;@KamalaHarris @mike_pence I'd like to thank.my mother for being pro life, maybe you should too oh wait! N/M;;@KamalaHarris @mike_pence;;7.83496E+17;https://twitter.com/JMHaircut/status/783496139714785282;
mwow777;2016-10-05 04:36;0;8;@KamalaHarris @mike_pence More reason to support him!;;@KamalaHarris @mike_pence;;7.83496E+17;https://twitter.com/mwow777/status/783496077169168384;
enslink;2016-10-05 04:36;1;1;@KamalaHarris @mike_pence Thank God.;;@KamalaHarris @mike_pence;;7.83496E+17;https://twitter.com/enslink/status/783496067614515200;
PAGilchrist;2016-10-05 04:35;0;0;Retweeted Kamala Harris ( @KamalaHarris ): As governor, @mike_pence signed one of the most extreme anti-choice... http:// fb.me/7hta5zPR2;;@KamalaHarris @mike_pence;;7.83496E+17;https://twitter.com/PAGilchrist/status/783495890103312384;
revgdavis0626;2016-10-05 04:35;0;7;@KamalaHarris @mike_pence Thank you Gov Pence. We appreciate your good work.;;@KamalaHarris @mike_pence;;7.83496E+17;https://twitter.com/revgdavis0626/status/783495866204221440;
KarenMcMillan;2016-10-05 04:35;10;11;"#VPDebate Thanks for this fact check"" @KamalaHarris https:// twitter.com/KamalaHarris/s tatus/783495209644548098 …""";;@KamalaHarris;#VPDebate;7.83496E+17;https://twitter.com/KarenMcMillan/status/783495845853425664;
FederOnline;2016-10-05 04:35;1;1;@KamalaHarris @mike_pence your gun law will get the same treatment so don't get all uppity now... #VPDebate;;@KamalaHarris @mike_pence;#VPDebate;7.83496E+17;https://twitter.com/FederOnline/status/783495749946396674;
NikoTheFarmer;2016-10-05 04:35;0;11;@KamalaHarris @mike_pence It's all relative, Kamala. Some of us still have empathy for the unborn child, even if you don't.;;@KamalaHarris @mike_pence;;7.83496E+17;https://twitter.com/NikoTheFarmer/status/783495738542133248;
DontTreadOnMe40;2016-10-05 04:34;1;12;@KamalaHarris @mike_pence Makes me want to vote for him even more!;;@KamalaHarris @mike_pence;;7.83496E+17;https://twitter.com/DontTreadOnMe40/status/783495653896970240;
PredsFan22;2016-10-05 04:34;3;17;"@KamalaHarris @mike_pence hey @timkaine a reproductive choice"" is a condom. Abortion is a life choice. #VPDebate""";;@KamalaHarris @mike_pence @timkaine;#VPDebate;7.83496E+17;https://twitter.com/PredsFan22/status/783495607809957888;
KamalaHarris;2016-10-05 04:33;1936;2333;As governor, @mike_pence signed one of the most extreme anti-choice laws in the country. It was blocked by a federal judge. #VPDebate;;@mike_pence;#VPDebate;7.83495E+17;https://twitter.com/KamalaHarris/status/783495209644548098;
Nadiebabi;2016-10-05 04:26;0;0;@KamalaHarris To protect equality in lending, would you opt for transparent mortgage lending data and demographics? Sign the @MLPRA;;@KamalaHarris @MLPRA;;7.83494E+17;https://twitter.com/Nadiebabi/status/783493603142230016;
JenCaclsRN;2016-10-05 04:25;0;1;@KamalaHarris @MichiganNation2 so you take no tax credits or deductions like the rest of the country? Careful about throwing those stones!;;@KamalaHarris @MichiganNation2;;7.83493E+17;https://twitter.com/JenCaclsRN/status/783493390805573634;
Hsewvs_n_pols;2016-10-05 04:24;0;0;@KamalaHarris @mike_pence ...and tried to divert funds..don't forget diverting funds! #VPDebate;;@KamalaHarris @mike_pence;#VPDebate;7.83493E+17;https://twitter.com/Hsewvs_n_pols/status/783493153303121920;
SamfromBuffalo;2016-10-05 04:17;0;0;@KamalaHarris @mike_pence The safety of Americans comes first. I dont want my head chopped off by a Muslim refugee. pic.twitter.com/ecJLvvUN0l;;@KamalaHarris @mike_pence;;7.83491E+17;https://twitter.com/SamfromBuffalo/status/783491216155484160;
PAGilchrist;2016-10-05 04:16;0;0;Retweeted Kamala Harris ( @KamalaHarris ): As gov, @mike_pence tried to block Syrian refugees fleeing terrorists... http:// fb.me/19qAmc72p;;@KamalaHarris @mike_pence;;7.83491E+17;https://twitter.com/PAGilchrist/status/783491114644799488;
ron_murx;2016-10-05 04:13;0;0;@KamalaHarris FACT: the more govt money u throw at it, it actually makes tuition more expensive. So whats your plan? http:// college.usatoday.com/2015/08/20/rep ort-federal-aid-rising-tuition/ …;;@KamalaHarris;;7.8349E+17;https://twitter.com/ron_murx/status/783490353248608257;
theTuckerMCD;2016-10-05 04:10;0;1;@KamalaHarris @mike_pence oh let's just let them all in right? With no vetting? Yeah sounds smart;;@KamalaHarris @mike_pence;;7.8349E+17;https://twitter.com/theTuckerMCD/status/783489608180965376;
davidalangrier;2016-10-05 04:09;0;2;@KamalaHarris Kamala, I'm voting for you girrrrrrl!;;@KamalaHarris;;7.83489E+17;https://twitter.com/davidalangrier/status/783489341326700544;
Thunderclap;2016-10-05 04:09;0;0;"@KamalaHarris @mike_pence when your religion says that you can lie to your enemies for any reason you aren;t running from terrorists.";;@KamalaHarris @mike_pence;;7.83489E+17;https://twitter.com/Thunderclap/status/783489233721757696;
DaddysinCharge;2016-10-05 04:09;0;0;@KamalaHarris @GDRPempress @mike_pence then again, why would they want to live in Indiana?;;@KamalaHarris @GDRPempress @mike_pence;;7.83489E+17;https://twitter.com/DaddysinCharge/status/783489220476186624;
TriAtheist;2016-10-05 04:08;0;1;@KamalaHarris @mike_pence then let them move in with you first!!;;@KamalaHarris @mike_pence;;7.83489E+17;https://twitter.com/TriAtheist/status/783488930876231680;
Fronterakid;2016-10-05 04:06;0;2;@KamalaHarris @mike_pence Shut down by three Republican judges.;;@KamalaHarris @mike_pence;;7.83489E+17;https://twitter.com/Fronterakid/status/783488616949428224;
thepolicyforum;2016-10-05 04:06;0;0;Word. @KamalaHarris #millsppol #VPDebate https:// twitter.com/KamalaHarris/s tatus/783488021261750272 …;;@KamalaHarris;#millsppol #VPDebate;7.83488E+17;https://twitter.com/thepolicyforum/status/783488487395774464;
AMiddleClassGuy;2016-10-05 04:06;1;1;@KamalaHarris @mike_pence How about a few dozen in your neighborhood.;;@KamalaHarris @mike_pence;;7.83488E+17;https://twitter.com/AMiddleClassGuy/status/783488479082717185;
AMiddleClassGuy;2016-10-05 04:05;0;3;@KamalaHarris @mike_pence Yeah we should stop them completely until we can figure out who the hell they are.;;@KamalaHarris @mike_pence;;7.83488E+17;https://twitter.com/AMiddleClassGuy/status/783488372090236928;
KamalaHarris;2016-10-05 04:04;137;216;As gov, @mike_pence tried to block Syrian refugees fleeing terrorists from resettling in Indiana. We must be better than that. #VPDebate;;@mike_pence;#VPDebate;7.83488E+17;https://twitter.com/KamalaHarris/status/783488021261750272;
CatNamedLily;2016-10-05 03:47;0;1;@KamalaHarris you are corrupt. No one cares what you say.;;@KamalaHarris;;7.83484E+17;https://twitter.com/CatNamedLily/status/783483671680540672;
la_anth;2016-10-05 03:47;0;1;@KamalaHarris Yes! My immigrant family came here, took the jobs no American citizens would take, acquired their citizenship, & pay taxes!;;@KamalaHarris;;7.83484E+17;https://twitter.com/la_anth/status/783483612008095744;
KentBrockman13;2016-10-05 03:46;0;1;@KamalaHarris What about Kate Steinle?;;@KamalaHarris;;7.83483E+17;https://twitter.com/KentBrockman13/status/783483363860570112;
wcoolbreeze;2016-10-05 03:45;0;2;@KamalaHarris legally;;@KamalaHarris;;7.83483E+17;https://twitter.com/wcoolbreeze/status/783483122507735040;
SunTzuOnline;2016-10-05 03:45;0;2;@KamalaHarris As opposed to the ones who come for handouts. Sorry you just dont get that there is a difference. Lets be selective.;;@KamalaHarris;;7.83483E+17;https://twitter.com/SunTzuOnline/status/783483112319770624;
