username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
WildOwyhee;2016-09-13 21:27;11;8;Don’t let this happen to an Oregon treasure @RonWyden @SenJeffMerkley ! #WildForTheOwyhee pic.twitter.com/Vszc9nT70z;;@RonWyden @SenJeffMerkley;#WildForTheOwyhee;7.76E+17;https://twitter.com/WildOwyhee/status/775777858698510337;
j03k;2016-09-13 21:19;0;0;@RonWyden Confused about Zika funding and women's health care opposition. Wouldn't Zika call for increased funding on reproduction issues?;;@RonWyden;;7.76E+17;https://twitter.com/j03k/status/775775951162527745;
GageBPatterson;2016-09-13 21:15;0;2;@RonWyden this must not pass;;@RonWyden;;7.76E+17;https://twitter.com/GageBPatterson/status/775774988821532672;
RonWyden;2016-09-13 21:14;268;118;This terrible #browserspying proposal would allow the FBI to spy on your browsing history without a court order pic.twitter.com/9E3U8WafMj;;;#browserspying;7.76E+17;https://twitter.com/RonWyden/status/775774675188285441;
RonWyden;2016-09-13 21:11;31;12;Here’s this #browserspying amendment: https://www. congress.gov/amendment/114t h-congress/senate-amendment/5037?q=%7B%22search%22%3A%5B%22s+a+5037%22%5D%7D&resultIndex=1 …;;;#browserspying;7.76E+17;https://twitter.com/RonWyden/status/775773804689780737;
RonWyden;2016-09-13 21:09;195;101;ALERT: Supporters of proposal to allow FBI #browserspying are trying to attach it to the bill currently on the Senate floor.;;;#browserspying;7.76E+17;https://twitter.com/RonWyden/status/775773348194312192;
cNoZ671WJ5v8N7m;2016-09-13 20:29;1;1;Yellowstone grizzly population declining! Why is . @USFWS still pushing to remove grizzlies from ESA? @RonWyden pic.twitter.com/Wp6UPIVzkD;;@USFWS @RonWyden;;7.76E+17;https://twitter.com/cNoZ671WJ5v8N7m/status/775763394347601920;
RayPendleton1;2016-09-13 20:24;0;0;@WildOwyhee @SenJeffMerkley @RonWyden Once I agreed with this thinking, but why bother with uncontrolled immigration? Be destroyed anyway.;;@WildOwyhee @SenJeffMerkley @RonWyden;;7.76E+17;https://twitter.com/RayPendleton1/status/775762120776388608;
kohtz;2016-09-13 20:16;0;0;@RonWyden Really? Come on. This is what people hate about politics. I highly doubt they're intently trying to hurt women.;;@RonWyden;;7.76E+17;https://twitter.com/kohtz/status/775760055492673536;
awkward_1110;2016-09-13 20:15;0;0;Yellowstone grizzly population declining! Why is . @USFWS still pushing to remove grizzlies from ESA? @RonWyden pic.twitter.com/24pGKvjd7x;;@USFWS @RonWyden;;7.76E+17;https://twitter.com/awkward_1110/status/775759923846283265;
RonWyden;2016-09-13 19:37;38;84;GOP plan to fight #Zika by attacking Planned Parenthood defies common sense . #DoYourJob pic.twitter.com/NSrheiTmTx;;;#Zika #DoYourJob;7.76E+17;https://twitter.com/RonWyden/status/775750206163914752;
tplevel77;2016-09-13 19:18;0;0;"@RonWyden Sorry but you're wrong. The constitution hasn't changed. The unborn has a right to LIFE, liberty & the pursuit of happiness "".""";;@RonWyden;;7.76E+17;https://twitter.com/tplevel77/status/775745402117230592;
Sub_Addiction;2016-09-13 18:50;0;0;RT torproject: RT omuravpn: Thank you Senator RonWyden for your work on the Stopping Mass Hacking Act! #SMHAct #Rule41;;;#SMHAct #Rule41;7.76E+17;https://twitter.com/Sub_Addiction/status/775738366520418304;
kenrentz;2016-09-13 18:18;0;0;@realdcm @RonWyden we both know that is a lie so why do you insist on repeating it?;;@realdcm @RonWyden;;7.76E+17;https://twitter.com/kenrentz/status/775730406414966784;
AdamNeira;2016-09-13 18:17;0;0;@kenrentz @RonWyden Planned Parenthood is spiritually and philosophically bankrupt. The organisation needs a complete overhaul.;;@kenrentz @RonWyden;;7.76E+17;https://twitter.com/AdamNeira/status/775730134733230086;
kenrentz;2016-09-13 18:16;0;0;@realdcm @RonWyden he isn't, perhaps you should ask that question about yourself;;@realdcm @RonWyden;;7.76E+17;https://twitter.com/kenrentz/status/775729918793555968;
GoodbyeOrdinary;2016-09-13 18:16;0;0;@WydenPress @RonWyden maybe a good idea to know what Zika really does before you throw a ton of money at it?;;@WydenPress @RonWyden;;7.76E+17;https://twitter.com/GoodbyeOrdinary/status/775729820604862464;
threatpost;2016-09-13 18:12;42;23;. @torproject joins movement against expanding hacking powers - http:// ow.ly/ERsc304aNxT #Rule41 @RonWyden;;@torproject @RonWyden;#Rule41;7.76E+17;https://twitter.com/threatpost/status/775728753951567876;
RU4rights2;2016-09-13 18:06;0;0;ThX 2 @TLHumanRights 4 shedding lights on #deteriorating human rights situation in #Bahrain https:// humanrightscommission.house.gov/events/hearing s/human-rights-bahrain-next-steps … @RonWyden @SenatorLeahy;;@TLHumanRights @RonWyden @SenatorLeahy;#deteriorating #Bahrain;7.76E+17;https://twitter.com/RU4rights2/status/775727268912099329;
AdamNeira;2016-09-13 17:49;0;0;"@RonWyden US House debate in May about Vector Control for the Zika+ outbreak."" See video http://www. c-span.org /""";;@RonWyden;;7.76E+17;https://twitter.com/AdamNeira/status/775723012196798464;
AdamNeira;2016-09-13 17:48;0;0;"@RonWyden US Majority Whip Steve Scalise: New bill will hit back against EPA regulations that make it harder to spray for mosquitoes"".""";;@RonWyden;;7.76E+17;https://twitter.com/AdamNeira/status/775722897390374917;
AdamNeira;2016-09-13 17:48;0;0;@RonWyden It's High Noon in Congress over Zika ! The Republicans/Gary Cooper should stick to their guns. pic.twitter.com/9jKGW0AWs6;;@RonWyden;;7.76E+17;https://twitter.com/AdamNeira/status/775722799805661184;
AdamNeira;2016-09-13 17:47;0;0;@RonWyden Top Three Priorities for the Zika+ Pandemic Now for all Nations: 1- Mosquito Control 2- Diagnostics 3- Public Education;;@RonWyden;;7.76E+17;https://twitter.com/AdamNeira/status/775722677323591680;
AdamNeira;2016-09-13 17:47;0;0;@RonWyden The Democrats should stop obstructing the H.R. 2577, MilCon/VA/Zika Bill. It should pass as it is ! Time is of the essence...;;@RonWyden;;7.76E+17;https://twitter.com/AdamNeira/status/775722641995038720;
RonWyden;2016-09-13 17:47;14;28;This GOP plan to fight #Zika is another in a long list of every day attacks on women’s health care pic.twitter.com/6ryMfqzf0Z;;;#Zika;7.76E+17;https://twitter.com/RonWyden/status/775722640703164417;
RonWyden;2016-09-13 17:44;10;17;By stalling #Zika bill GOP continues to attack women’s access to health care including family planning services needed to stop #Zika .;;;#Zika #Zika;7.76E+17;https://twitter.com/RonWyden/status/775721796813414400;
redheaded1;2016-09-13 17:40;0;0;@SenatorReid @timkaine @SenBennetCO @MarkUdall @SenJeffMerkley @RonWyden - Did you see this? http:// tinyurl.com/gpv5wyt Will Trump denounce it?;;@SenatorReid @timkaine @SenBennetCO @MarkUdall @SenJeffMerkley @RonWyden;;7.76E+17;https://twitter.com/redheaded1/status/775720741396369409;
WydenPress;2016-09-13 17:17;0;0;Read more: @RonWyden & @PattyMurray tell GOP to stop the attacks on women’s health care & #DoYourJob https:// medium.com/@RonWyden/ever y-day-congressional-republicans-attack-womens-health-care-cb4de51dd54e#.i0uqf76rg …;;@RonWyden @PattyMurray @RonWyden;#DoYourJob #;7.76E+17;https://twitter.com/WydenPress/status/775714946097287169;
JoanneZurcher1;2016-09-13 17:14;1;1;@RonWyden Thank you for your leadership passing important Congressional funding for Zika! #StopZikanow;;@RonWyden;#StopZikanow;7.76E+17;https://twitter.com/JoanneZurcher1/status/775714373641859073;
WydenPress;2016-09-13 17:11;8;7;. @RonWyden : GOP plan to fight #Zika without allowing a major provider of family planning services to access funding defies common sense;;@RonWyden;#Zika;7.76E+17;https://twitter.com/WydenPress/status/775713512651890688;
WydenPress;2016-09-13 17:10;17;16;. @RonWyden : The Republican plan to fight #Zika is essentially giving pregnant women cans of bug spray & wishing them good luck #DoYourJob;;@RonWyden;#Zika #DoYourJob;7.76E+17;https://twitter.com/WydenPress/status/775713388999634944;
mdbeebe;2016-09-13 17:00;0;0;So Little Time to Stop Government Hacking Rule. Go Sen @RonWyden ! #FourthAmendment #Privacy https:// morningconsult.com/2016/09/06/lit tle-time-stop-government-hacking-rule/ …;;@RonWyden;#FourthAmendment #Privacy;7.76E+17;https://twitter.com/mdbeebe/status/775710842444800001;
mjean2;2016-09-13 09:31;1;2;. @SenOrrinHatch @SpeakerRyan @MitchMcConell @repdonyoung @RonWyden @RepSeanDuffy https:// twitter.com/mjean2/status/ 775597538124726272 …;;@SenOrrinHatch @SpeakerRyan @MitchMcConell @repdonyoung @RonWyden @RepSeanDuffy;;7.76E+17;https://twitter.com/mjean2/status/775597765892026368;
dredeyedick;2016-09-13 07:40;0;1;@AdamParkhomenko Background http:// j.mp/dr3dNSA http:// j.mp/dr3dNSA1 cc @SenSanders @RonWyden @EFF @ACLU https:// twitter.com/dredeyedick/st atus/775565359998992384 …;;@AdamParkhomenko @SenSanders @RonWyden @EFF @ACLU;;7.76E+17;https://twitter.com/dredeyedick/status/775569786000506881;
ORPoliticsGuru;2016-09-13 07:10;0;0;"@RonWyden Bill: This Isn’t Hillary’s First Collapse: Mikael Thalen | Rarely, on more than on... http:// bit.ly/2crWlZG Vote Wyden Out!""";;@RonWyden;;7.76E+17;https://twitter.com/ORPoliticsGuru/status/775562222906912768;
BenjaminGerritz;2016-09-13 06:57;0;0;. @RonWyden Trading Away Health: The #TPP - 2016 | http:// msfaccess.org http:// msfaccess.org/content/briefi ng-note-trading-away-health-trans-pacific-partnership-agreement-tpp-2016 … via @MSF_access;;@RonWyden @MSF_access;#TPP;7.76E+17;https://twitter.com/BenjaminGerritz/status/775558944278192128;
KEEN;2016-09-13 06:40;0;1;"@SerenaRides Hey @RonWyden has a twin? ;)";;@SerenaRides @RonWyden;;7.76E+17;https://twitter.com/KEEN/status/775554808409239552;
cetemdg;2016-09-13 05:42;0;1;#Christian #Jesus #church @DDFTennis @aishendelushang @EmpressOConnor @RonWyden @shondarhimes @GG_RMC @GVellu https:// twitter.com/yangliu6288/st atus/774873067109560320 …;;@DDFTennis @aishendelushang @EmpressOConnor @RonWyden @shondarhimes @GG_RMC @GVellu;#Christian #Jesus #church;7.76E+17;https://twitter.com/cetemdg/status/775540247731986433;
PastenVanQ;2016-09-13 04:25;0;0;President Obama was right to make enforcement of those trade rules a priority and his creation #RonWyden #quotation https:// openquotes.github.io/authors/ron-wy den-quotes/#9c37aa1b …;;;#RonWyden #quotation #9c37aa1b;7.76E+17;https://twitter.com/PastenVanQ/status/775520701314891777;
babushka_tasi;2016-09-13 01:54;1;2;#BernieNotBiden #NeverBiden #BernieOrBust up @TheDemocrats in November. @SenateDems @SenatorMerkley @RonWyden https:// twitter.com/DavidShuster/s tatus/775352320720797696 …;;@TheDemocrats @SenateDems @SenatorMerkley @RonWyden;#BernieNotBiden #NeverBiden #BernieOrBust;7.75E+17;https://twitter.com/babushka_tasi/status/775482740737134592;
sunbeltgirl;2016-09-13 01:46;0;0;@RonWyden #StopFedEd #ESSA #CCSS End the education doublespeak for assessments! #RTTT2 .0 #PJNET pic.twitter.com/9YS4DVyDVt;;@RonWyden;#StopFedEd #ESSA #CCSS #RTTT2 #PJNET;7.75E+17;https://twitter.com/sunbeltgirl/status/775480785432444928;
ORPoliticsGuru;2016-09-13 00:10;0;0;@RonWyden Report: Hillary Wearing Anti-Seizure Sunglasses: Kit Daniels | Blue sunglasses rout... http:// bit.ly/2cmeVAM Vote Wyden Out!;;@RonWyden;;7.75E+17;https://twitter.com/ORPoliticsGuru/status/775456546671038465;
improvor;2016-09-12 23:58;0;0;Agreed. @repblumenauer @SenJeffMerkley @RonWyden @OregonGovBrown please work together. Repairs+ #tourism =jobs https:// twitter.com/MikeBloomberg/ status/773541667827769345 …;;@repblumenauer @SenJeffMerkley @RonWyden @OregonGovBrown;#tourism;7.75E+17;https://twitter.com/improvor/status/775453671119171584;
monkeycomics;2016-09-12 23:00;1;0;@SenSchumer @SenatorShaheen @stabenow @SenStabenow @MarkUdall @SenatorTomUdall @SenWhitehouse @RonWyden #NoDAPL https:// twitter.com/monkeycomics/s tatus/775420477183447040 …;;@SenSchumer @SenatorShaheen @stabenow @SenStabenow @MarkUdall @SenatorTomUdall @SenWhitehouse @RonWyden;#NoDAPL;7.75E+17;https://twitter.com/monkeycomics/status/775438885283180544;
omuravpn;2016-09-12 22:55;14;13;Thank you Senator @RonWyden for your work on the Stopping Mass Hacking Act! #SMHAct #Rule41;;@RonWyden;#SMHAct #Rule41;7.75E+17;https://twitter.com/omuravpn/status/775437644243140608;
benefitscouncil;2016-09-12 22:29;0;0;Benefits Byte: @SenateFinance @RonWyden Releases #Retirement Legislation Discussion Draft http://www. americanbenefitscouncil.org/members/viewIs sue.cfm?IssueID=364#article831 … pic.twitter.com/j9J51Y5rJw;;@SenateFinance @RonWyden;#Retirement #article831;7.75E+17;https://twitter.com/benefitscouncil/status/775431238798733312;
MomsRising;2016-09-12 22:27;2;0;. @RonWyden & @FrankPallone ask CMS: What’s the best way to screen for lead? Read more from @First_Focus http:// bit.ly/2aNtIHx #NoMoreLead;;@RonWyden @FrankPallone @First_Focus;#NoMoreLead;7.75E+17;https://twitter.com/MomsRising/status/775430781560877056;
walkermofo;2016-09-12 22:17;2;2;Petition from My Senator @RonWyden PLEASE SIGN >> Tell Congress: End Private #prison Tax Breaks! http:// petitions.moveon.org/s/2xWgm2 #PrisonStrike;;@RonWyden;#prison #PrisonStrike;7.75E+17;https://twitter.com/walkermofo/status/775428137286938624;
ORPoliticsGuru;2016-09-12 20:34;0;0;@RonWyden Hillary’s Health No Longer Conspiracy Theory, Says Associated Press: Kit Daniels | ... http:// bit.ly/2czmffK Vote Wyden Out!;;@RonWyden;;7.75E+17;https://twitter.com/ORPoliticsGuru/status/775402192467406848;
LiessiePiessie;2016-09-12 20:14;0;1;@RonWyden Could you please update us on Aaron's Law? I'm wondering if we can expect it to be taken up anytime soon. Thank you!;;@RonWyden;;7.75E+17;https://twitter.com/LiessiePiessie/status/775397092210642944;
FarmFairyCrafts;2016-09-12 17:44;0;1;Transparency FOOD is more than a Commodity Its our FUEL 4 LIFE Remove #GMO or Label IT Easy2C ON Package TY @RonWyden OR @SenJeffMerkley OR;;@RonWyden @SenJeffMerkley;#GMO;7.75E+17;https://twitter.com/FarmFairyCrafts/status/775359358892908544;
ClearCongress;2016-09-12 14:30;0;0;MT █ RONWYDEN : ▓▓▒▓▓BERING AL▓ ▒▓▒▓▓ ▓▓▓▒▓ ▒▓▒▓▓ ▓▓▓▒ ▓▓▓▓ ▓▒ ▓▒▓▒▓ ▓▓▓ ▒▓▓ ▓▓▓▒▓ ▓▒▓ ▓▓ ▒▓▓▒▓ ▓▒▓ ▓▓▓▓ ▓▓▓▓▓ ▒▓▒ ▒▒ ▓▒▓▓ ▓▓▒▒▓▓▓ ▒▓▓▒▒;;;;7.75E+17;https://twitter.com/ClearCongress/status/775310507427426304;
ORPoliticsGuru;2016-09-12 13:31;0;0;@RonWyden Clinton Doctor: “Hillary Has Pneumonia” – Similar Excuse from October 2012…: The La... http:// bit.ly/2cejt06 Vote Wyden Out!;;@RonWyden;;7.75E+17;https://twitter.com/ORPoliticsGuru/status/775295725877854208;
ClearCongress;2016-09-12 10:30;0;0;MT █ RONWYDEN : ▒▓▓▓▓▓▓▓▒▓▓ ▓▓▓ ▓▓▓▒▓ ▓▒▓▒▓ ▒▓▓▓▓ ▓▓▒▓ ▓▒▓▓ ▓▓ ▓▓▓▓▒ ▓▓▓ ▒▒▓ ▓▓▓▓▒ ▓▓▓ ▓▒ THOSE WH▓ ▒▓▓▓ ▓▓▒▒▓ ▒▓▓ ▓▓ ▓▒▓▓ ▓▓▒▓▒▓▓ ▒▒▓▒▓;;;;7.75E+17;https://twitter.com/ClearCongress/status/775250105612066817;
NorthW_Wildlife;2016-09-12 07:04;0;0;@RonWyden Please stand against the BLM slaughtering 44,000 wild horses!;;@RonWyden;;7.75E+17;https://twitter.com/NorthW_Wildlife/status/775198287401918464;
Fixer_guy;2016-09-12 06:22;0;1;@SusanStopsongs @nancysuzyq If you're in Oregon pay special attention to @RonWyden !;;@SusanStopsongs @nancysuzyq @RonWyden;;7.75E+17;https://twitter.com/Fixer_guy/status/775187747405385728;
artistinaspen;2016-09-11 23:32;1;0;. @CIA John Brennan lies to @RonWyden : https://www. youtube.com/watch?v=oUEidB I-zjs … #WashingtonDCOutofControl @justinamash;;@CIA @RonWyden @justinamash;#WashingtonDCOutofControl;7.75E+17;https://twitter.com/artistinaspen/status/775084622803636224;
EnragedNY;2016-09-11 23:05;0;0;@RonWyden #StopFedEd #StopCommonCore ESSA alt assessments create one way to test for all! #RTTT2 .0 #PJNET pic.twitter.com/GvE03GeBjm;;@RonWyden;#StopFedEd #StopCommonCore #RTTT2 #PJNET;7.75E+17;https://twitter.com/EnragedNY/status/775077921316823040;
mortymty;2016-09-11 20:09;0;0;@RonWyden dont forget all the life lost overseas bcus of the war. Many more, and innocent people. Children . Bcus of your country;;@RonWyden;;7.75E+17;https://twitter.com/mortymty/status/775033502999973888;
ORPoliticsGuru;2016-09-11 18:53;0;0;@RonWyden BREAKING: Hillary Suffers Medical Emergency: Cover-Up Begins: Paul Joseph Watson | ... http:// bit.ly/2cnSFbe Vote Wyden Out!;;@RonWyden;;7.75E+17;https://twitter.com/ORPoliticsGuru/status/775014392354050049;
actlightning;2016-09-11 18:48;0;0;. @RonWyden Urge the NDAA conference committee to protect our daughters from the Selective Service #DontDraftOurDaughters #TCOT #VETS #USMC;;@RonWyden;#DontDraftOurDaughters #TCOT #VETS #USMC;7.75E+17;https://twitter.com/actlightning/status/775013225049968641;
jeffersonitopia;2016-09-11 18:25;0;0;@RonWyden Remembering you supported this candidate over @BernieSanders and voted to fast track #StopTPP pic.twitter.com/MdxngZD8zQ;;@RonWyden @BernieSanders;#StopTPP;7.75E+17;https://twitter.com/jeffersonitopia/status/775007448113438720;
RonWyden;2016-09-11 18:23;6;45;Remembering all those whose lives were lost 15 years ago and thank you to those who work every day to keep America safe.;;;;7.75E+17;https://twitter.com/RonWyden/status/775006926409129984;
SellsRealty;2016-09-11 18:03;1;1;@RobDuncan2000 @alllibertynews @Pontifex @USCCB @SenSanders @RonWyden @RonPaul @realDonaldTrump @RandPaul Then theClintons R in The Details!;;@RobDuncan2000 @alllibertynews @Pontifex @USCCB @SenSanders @RonWyden @RonPaul @realDonaldTrump @RandPaul;;7.75E+17;https://twitter.com/SellsRealty/status/775001853385990144;
wisecroneknows;2016-09-11 16:20;3;5;. @SpeakerRyan @RonWyden @SenWarren U are systematically destroying 9M US diaspora, why? How will this help America? http:// bit.ly/2cgyycc;;@SpeakerRyan @RonWyden @SenWarren;;7.75E+17;https://twitter.com/wisecroneknows/status/774975888685461504;
ORPoliticsGuru;2016-09-11 14:57;0;0;@RonWyden Alarm as Thousands of Islamic State Fighters in Syria, Iraq ‘Missing’: Breitbart | ... http:// bit.ly/2cb0IL4 Vote Wyden Out!;;@RonWyden;;7.75E+17;https://twitter.com/ORPoliticsGuru/status/774954926766116869;
goldretrieve9;2016-09-11 13:38;3;4;. @BruceAHeyman @chuckschumer @SenBobCasey @HillaryClinton @timkaine @RonWyden @SenateFinance Any comments? #FATCA https:// twitter.com/spinweaveknit/ status/774866502814085120 …;;@BruceAHeyman @chuckschumer @SenBobCasey @HillaryClinton @timkaine @RonWyden @SenateFinance;#FATCA;7.75E+17;https://twitter.com/goldretrieve9/status/774935082138079233;
Sarah__Reynolds;2016-09-11 10:50;4;3;Why @RonWyden 's Traitorous About Face on #FastTrack for the #TPP ? http:// wp.me/p1Y6vQ-9S Who could it be... @Nike ? pic.twitter.com/MTGXeO4ciw;;@RonWyden @Nike;#FastTrack #TPP;7.75E+17;https://twitter.com/Sarah__Reynolds/status/774892923334844416;
Sarah__Reynolds;2016-09-11 10:50;2;1;Race to the Bottom: #TPP & @Nike in Vietnam http:// bit.ly/1CVX6NE w/help of Senator @RonWyden | via @IGLHR #StopTheTPP;;@Nike @RonWyden @IGLHR;#TPP #StopTheTPP;7.75E+17;https://twitter.com/Sarah__Reynolds/status/774892782209134592;
QuoterCarl;2016-09-11 09:00;0;0;I don't care who you love. If you love this country enough to risk your life for it, you shoul #RonWyden #quotation https:// openquotes.github.io/authors/ron-wy den-quotes/#4cb85e2b …;;;#RonWyden #quotation #4cb85e2b;7.75E+17;https://twitter.com/QuoterCarl/status/774865131406761984;
chrisstapleto20;2016-09-11 07:20;0;0;I've written and passed laws to give Medicare beneficiaries access to life saving cancer drugs #RonWyden #aphorism https:// openquotes.github.io/authors/ron-wy den-quotes/#be718e32 …;;;#RonWyden #aphorism #be718e32;7.75E+17;https://twitter.com/chrisstapleto20/status/774839990933217280;
blake_biller;2016-09-11 07:01;0;1;@RonWyden Just wanna say thanks for introducing the #SMHAct and bringing attention to it!;;@RonWyden;#SMHAct;7.75E+17;https://twitter.com/blake_biller/status/774835231853608960;
MattRSchaefer;2016-09-10 21:05;0;0;Sen #RonWyden (D-OR) proposes $5M limit on IRA accounts It's none of his darn business how much one has saved!!! http://www. accountingtoday.com/news/tax-pract ice/senator-proposes-crackdown-on-mega-roth-iras-79189-1.html?taxpro=1&utm_medium=email&ET=webcpa:e7581666:2820574a:&utm_source=newsletter&utm_campaign=tax%20pro%20today-sep%209%202016&st=email&eid=d067827e6761dcb8651e6206348296fd …;;;#RonWyden;7.75E+17;https://twitter.com/MattRSchaefer/status/774685284868976640;
FashionJhon;2016-09-10 19:50;0;0;Protect IP (PIPA) and the Stop Online Piracy Act (SOPA) are a step towards a different kind of In #RonWyden #quotes https:// openquotes.github.io/authors/ron-wy den-quotes/#a8e256d5 …;;;#RonWyden #quotes #a8e256d5;7.75E+17;https://twitter.com/FashionJhon/status/774666351646543875;
artistinaspen;2016-09-10 19:09;0;0;Senator @RonWyden is a true patriot #YourCourageIsCourageous https:// twitter.com/RonWyden/statu s/774322469184372736 …;;@RonWyden;#YourCourageIsCourageous;7.75E+17;https://twitter.com/artistinaspen/status/774656098628280320;
artistinaspen;2016-09-10 19:08;0;0;@RonWyden Senator, you are a true patriot. You make me #ProudtoBeAmerican #NoOneShouldBeAboveTheLaw #tcot #ccot;;@RonWyden;#ProudtoBeAmerican #NoOneShouldBeAboveTheLaw #tcot #ccot;7.75E+17;https://twitter.com/artistinaspen/status/774655698340761600;
jjonesinpdx;2016-09-10 18:44;0;0;@RonWyden tired of #corporate republican propaganda so called #news . Thank you Guardian for actually reporting the news.;;@RonWyden;#corporate #news;7.75E+17;https://twitter.com/jjonesinpdx/status/774649728801746944;
jjonesinpdx;2016-09-10 18:41;0;0;@RonWyden #FCC lets make American News outlets Report News again. Lov the Guardian but mis having american reporters, tired of news readers.;;@RonWyden;#FCC;7.75E+17;https://twitter.com/jjonesinpdx/status/774649123546869761;
Arrow1954;2016-09-10 18:34;0;1;@RonWyden Thank you so very much, Senator, for linking that article.;;@RonWyden;;7.75E+17;https://twitter.com/Arrow1954/status/774647156938452993;
topiclycybersec;2016-09-10 17:45;0;0;3 new #cybersecurity posts about #unanimousconsent #ronwyden http://www. topicly.io/topic/cyber-se curity?57d3d7673a77e52f003b0920 …;;;#cybersecurity #unanimousconsent #ronwyden;7.75E+17;https://twitter.com/topiclycybersec/status/774635001593864192;
elgatoweebee;2016-09-10 17:30;0;1;@Newarkguy1973 @marklevinshow @realDonaldTrump @RonWyden @SenOrrinHatch @seanhannity @timkaine @SenBillNelson @senBooker GOOD JOB LUIS!;;@Newarkguy1973 @marklevinshow @realDonaldTrump @RonWyden @SenOrrinHatch @seanhannity @timkaine @SenBillNelson @senBooker;;7.75E+17;https://twitter.com/elgatoweebee/status/774631184848396288;
DCMJ2014;2016-09-10 17:29;2;2;9.24.16 @chinamanblue @FLOTUS @POTUS @PressSec @BarackObama @WhiteHouse @blog44 @neiltyson @CivilRights @RonWyden @wfwp_actual;;@chinamanblue @FLOTUS @POTUS @PressSec @BarackObama @WhiteHouse @blog44 @neiltyson @CivilRights @RonWyden @wfwp_actual;;7.75E+17;https://twitter.com/DCMJ2014/status/774630829939130372;
ORPoliticsGuru;2016-09-10 16:38;0;0;@RonWyden U.S., Russia clinch Syria deal, aim for truce from Monday: Reuters | The United Sta... http:// bit.ly/2ceClrF Vote Wyden Out!;;@RonWyden;;7.75E+17;https://twitter.com/ORPoliticsGuru/status/774618128122728448;
SerenaRides;2016-09-10 06:39;2;2;We're #WildfortheOwyhee --->>> @RonWyden please protect this Oregon treasure! pic.twitter.com/2Ig3tWu9iS;;@RonWyden;#WildfortheOwyhee;7.74E+17;https://twitter.com/SerenaRides/status/774467429032267776;
ShattingAngela;2016-09-10 06:17;1;3;I'm super #WildfortheOwyhee @RonWyden you know you are too! Make this happen, protect the Owyhee! Do it! pic.twitter.com/9IRnQpHrT7;;@RonWyden;#WildfortheOwyhee;7.74E+17;https://twitter.com/ShattingAngela/status/774461736543850496;
serenesherry;2016-09-10 05:21;5;5;@RonWyden Please help stop the ban on kratom! https:// youtu.be/vZeHcevje4U Many will suffer! #iamkratom #savekratom #chronicpain;;@RonWyden;#iamkratom #savekratom #chronicpain;7.74E+17;https://twitter.com/serenesherry/status/774447717904969729;
jmartNYT;2016-09-10 04:37;0;1;@FergusCullen @Powells nothing on same scale. but there's another @RonWyden also likes: @strandbookstore;;@FergusCullen @Powells @RonWyden @strandbookstore;;7.74E+17;https://twitter.com/jmartNYT/status/774436670682894340;
robknoth;2016-09-10 04:19;0;3;Just me and Max hanging out with our homie @RonWyden being #WildfortheOwyhee pic.twitter.com/3RCspqquLd;;@RonWyden;#WildfortheOwyhee;7.74E+17;https://twitter.com/robknoth/status/774432156655288320;
ORPoliticsGuru;2016-09-10 03:46;0;0;@RonWyden Bill Clinton Could Serve Unconstitutional Third Term If Hillary Sick in Office: Kit... http:// bit.ly/2chl8fV Vote Wyden Out!;;@RonWyden;;7.74E+17;https://twitter.com/ORPoliticsGuru/status/774423887324917760;
KXLNews;2016-09-10 03:26;0;0;LISTEN: Senator @RonWyden joins KXL to discuss the Mosier Act. https:// soundcloud.com/kxl-afternoon- news/9916-wyden-on-mosier-act …;;@RonWyden;;7.74E+17;https://twitter.com/KXLNews/status/774418649494859778;
corieharlan;2016-09-10 03:25;0;2;Owyhee! Lovin' Oregon's Grand Canyon! @RonWyden let's protect this place now! pic.twitter.com/3UC8z2HW3S;;@RonWyden;;7.74E+17;https://twitter.com/corieharlan/status/774418421404401665;
TheOregonDesert;2016-09-10 03:17;0;0;The almost Sen. @RonWyden is #inBend tonight! #WildfortheOwyhee pic.twitter.com/0THFieXbCp;;@RonWyden;#inBend #WildfortheOwyhee;7.74E+17;https://twitter.com/TheOregonDesert/status/774416538753347584;
TheOregonDesert;2016-09-10 03:10;0;0;Future generations hope for a protected Owyhee! @RonWyden #WildfortheOwyhee pic.twitter.com/glSyGVQb2K;;@RonWyden;#WildfortheOwyhee;7.74E+17;https://twitter.com/TheOregonDesert/status/774414753313632256;
WildOwyhee;2016-09-10 03:05;0;3;Folks are #WildfortheOwyhee tonight #inbend , asking Sen. @RonWyden to protect this amazing place! pic.twitter.com/69IiyR4mDB;;@RonWyden;#WildfortheOwyhee #inbend;7.74E+17;https://twitter.com/WildOwyhee/status/774413361542868992;
Allieicious;2016-09-10 01:38;0;0;@PDXcorinne @repblumenauer @RonWyden @SenJeffMerkley It has survived thus far with local people managing it. Protect the land from the feds.;;@PDXcorinne @repblumenauer @RonWyden @SenJeffMerkley;;7.74E+17;https://twitter.com/Allieicious/status/774391451002163200;
Trackerinblue;2016-09-10 00:45;0;0;@JohnKerry @BarackObama @Malinowski @SenFeinstein @RonWyden @SenatorLeahy @marcorubio @RepMcGovern @keithellison https:// twitter.com/fqadi/status/7 74248357506093057 …;;@JohnKerry @BarackObama @Malinowski @SenFeinstein @RonWyden @SenatorLeahy @marcorubio @RepMcGovern @keithellison;;7.74E+17;https://twitter.com/Trackerinblue/status/774378129443942401;
